CustomerID,OrderID,OrderDate,Category,Quantity,UnitPrice,TotalAmount,City,PaymentMode
CUST-0532,ORD-883446,2024-09-30,Beauty,3,576.77,1804.78,Hyderabad,UPI
CUST-0532,ORD-446921,2024-06-21,Beauty,3,1153.55,2349.74,Hyderabad,Debit Card
CUST-0532,ORD-250385,2024-08-09,Home & Kitchen,4,769.03,1655.8,Mumbai,Credit Card
CUST-0532,ORD-369165,2024-05-10,Electronics,4,1153.55,1822.8,Delhi,Debit Card
CUST-0532,ORD-242715,2024-10-04,Home & Kitchen,2,576.77,2167.54,Bangalore,Debit Card
CUST-0532,ORD-249597,2024-06-02,Home & Kitchen,1,2307.09,2884.93,Hyderabad,Credit Card
CUST-0532,ORD-245290,2024-02-23,Books,1,1153.55,2714.8,Mumbai,COD
CUST-0533,ORD-987603,2024-09-18,Clothing,3,154.4,285.29,Hyderabad,Net Banking
CUST-0533,ORD-253020,2024-09-13,Clothing,1,102.93,243.7,Hyderabad,Net Banking
CUST-0533,ORD-482055,2024-08-01,Home & Kitchen,2,308.8,398.5,Pune,Credit Card
CUST-0533,ORD-347414,2024-07-14,Books,5,154.4,351.03,Delhi,COD
CUST-0533,ORD-742859,2024-06-22,Sports,4,77.2,322.29,Mumbai,Debit Card
CUST-0533,ORD-933550,2024-05-26,Books,4,77.2,273.25,Pune,Debit Card
CUST-0533,ORD-293141,2024-05-27,Books,5,77.2,311.08,Hyderabad,UPI
CUST-0534,ORD-478666,2024-06-14,Books,4,29.03,104.12,Pune,Credit Card
CUST-0534,ORD-693090,2024-05-28,Electronics,1,29.03,86.69,Chennai,UPI
CUST-0535,ORD-974177,2024-12-04,Books,1,39.33,115.02,Mumbai,UPI
CUST-0535,ORD-418485,2024-11-20,Books,4,117.99,115.24,Pune,COD
CUST-0536,ORD-722118,2024-11-18,Books,2,253.69,893.9,Delhi,UPI
CUST-0536,ORD-267542,2024-11-11,Home & Kitchen,5,253.69,1278.26,Mumbai,Credit Card
CUST-0536,ORD-369652,2024-11-08,Clothing,1,338.25,1051.88,Pune,UPI
CUST-0536,ORD-889964,2024-11-03,Electronics,3,1014.75,940.99,Hyderabad,Debit Card
CUST-0536,ORD-683179,2024-10-21,Sports,1,338.25,1047.03,Mumbai,UPI
CUST-0536,ORD-274215,2024-08-05,Electronics,1,507.38,897.21,Pune,UPI
CUST-0536,ORD-513206,2024-09-19,Home & Kitchen,1,1014.75,1177.02,Pune,Credit Card
CUST-0536,ORD-565541,2024-06-10,Beauty,5,507.38,1097.8,Bangalore,Debit Card
CUST-0537,ORD-694754,2024-10-13,Books,5,111.97,328.29,Pune,COD
CUST-0537,ORD-498203,2024-09-28,Home & Kitchen,2,111.97,380.54,Mumbai,Credit Card
CUST-0537,ORD-552629,2024-09-07,Home & Kitchen,4,111.97,566.04,Bangalore,Debit Card
CUST-0537,ORD-680886,2024-08-05,Books,2,447.86,509.59,Bangalore,UPI
CUST-0537,ORD-432299,2024-09-19,Sports,1,223.93,524.44,Chennai,Credit Card
CUST-0537,ORD-957868,2024-07-05,Home & Kitchen,5,149.29,525.5,Hyderabad,Credit Card
CUST-0537,ORD-409761,2024-06-03,Home & Kitchen,1,223.93,338.4,Pune,UPI
CUST-0538,ORD-676635,2024-09-18,Electronics,1,192.6,764.37,Delhi,UPI
CUST-0538,ORD-534221,2024-09-13,Clothing,1,770.41,743.01,Hyderabad,COD
CUST-0538,ORD-140947,2024-08-03,Electronics,5,256.8,755.3,Pune,UPI
CUST-0539,ORD-487034,2024-11-23,Clothing,3,529.89,831.14,Pune,UPI
CUST-0539,ORD-963048,2024-11-07,Electronics,2,353.26,749.54,Pune,Net Banking
CUST-0539,ORD-219351,2024-10-08,Clothing,1,529.89,1302.87,Chennai,Credit Card
CUST-0539,ORD-469033,2024-09-21,Clothing,5,529.89,1247.53,Mumbai,UPI
CUST-0539,ORD-731556,2024-08-23,Books,1,264.95,860.12,Delhi,Credit Card
CUST-0539,ORD-974974,2024-09-29,Electronics,4,353.26,1375.68,Mumbai,Credit Card
CUST-0539,ORD-951996,2024-09-18,Home & Kitchen,3,353.26,1237.73,Bangalore,Credit Card
CUST-0539,ORD-911300,2024-09-21,Home & Kitchen,2,264.95,841.52,Delhi,UPI
CUST-0539,ORD-671702,2024-07-10,Books,5,353.26,933.23,Chennai,Net Banking
CUST-0539,ORD-583774,2024-07-02,Electronics,5,529.89,1302.12,Bangalore,Credit Card
CUST-0539,ORD-481673,2024-08-05,Home & Kitchen,4,529.89,882.43,Mumbai,UPI
CUST-0539,ORD-994025,2024-08-27,Electronics,2,1059.79,896.44,Chennai,Credit Card
CUST-0539,ORD-703720,2024-04-09,Books,4,353.26,791.55,Pune,UPI
CUST-0539,ORD-434004,2024-05-12,Clothing,3,264.95,865.06,Bangalore,Credit Card
CUST-0540,ORD-759305,2024-09-17,Clothing,4,249.75,317.67,Mumbai,COD
CUST-0540,ORD-662058,2024-09-01,Home & Kitchen,5,62.44,208.21,Delhi,Debit Card
CUST-0540,ORD-789760,2024-08-02,Home & Kitchen,2,249.75,298.86,Mumbai,UPI
CUST-0540,ORD-106224,2024-07-22,Sports,5,83.25,238.19,Chennai,Credit Card
CUST-0540,ORD-154701,2024-08-16,Beauty,4,249.75,236.59,Hyderabad,Debit Card
CUST-0540,ORD-922572,2024-06-09,Sports,2,83.25,196.87,Delhi,Credit Card
CUST-0541,ORD-996127,2024-12-29,Home & Kitchen,5,1171.62,2455.98,Chennai,Net Banking
CUST-0541,ORD-285474,2024-12-16,Clothing,5,781.08,1855.05,Pune,Credit Card
CUST-0541,ORD-519606,2024-12-07,Clothing,4,1171.62,2139.74,Mumbai,COD
CUST-0541,ORD-237297,2024-11-29,Home & Kitchen,5,2343.25,2998.98,Bangalore,Debit Card
CUST-0541,ORD-998960,2024-10-30,Clothing,5,2343.25,2863.66,Bangalore,UPI
CUST-0541,ORD-941885,2024-09-10,Clothing,3,1171.62,2136.59,Hyderabad,UPI
CUST-0541,ORD-832044,2024-09-06,Books,1,1171.62,1966.13,Mumbai,Credit Card
CUST-0541,ORD-736969,2024-08-18,Electronics,4,781.08,2134.34,Pune,UPI
CUST-0541,ORD-680201,2024-10-26,Beauty,5,1171.62,2110.31,Bangalore,Debit Card
CUST-0541,ORD-110848,2024-06-14,Sports,1,2343.25,2239.43,Mumbai,COD
CUST-0541,ORD-739191,2024-07-12,Books,4,781.08,2632.1,Delhi,Net Banking
CUST-0541,ORD-549879,2024-06-25,Clothing,1,781.08,2382.9,Delhi,COD
CUST-0541,ORD-372806,2024-05-15,Electronics,4,781.08,2531.45,Bangalore,COD
CUST-0541,ORD-300214,2024-04-26,Home & Kitchen,1,1171.62,2639.98,Pune,UPI
CUST-0541,ORD-237216,2024-07-28,Sports,4,2343.25,3035.71,Hyderabad,Net Banking
CUST-0541,ORD-200966,2024-04-18,Electronics,4,585.81,2848.39,Mumbai,COD
CUST-0541,ORD-971163,2023-12-11,Clothing,4,781.08,2251.39,Mumbai,Net Banking
CUST-0541,ORD-450664,2024-09-18,Electronics,2,2343.25,2882.45,Delhi,Net Banking
CUST-0541,ORD-978202,2024-05-09,Home & Kitchen,5,1171.62,2968.6,Mumbai,UPI
CUST-0541,ORD-592279,2023-11-26,Clothing,1,585.81,2187.79,Hyderabad,Net Banking
CUST-0541,ORD-629535,2024-03-24,Sports,5,585.81,2296.27,Bangalore,UPI
CUST-0541,ORD-675379,2023-09-03,Electronics,4,1171.62,1722.73,Pune,UPI
CUST-0541,ORD-187278,2024-08-19,Clothing,4,1171.62,1670.41,Pune,Credit Card
CUST-0542,ORD-966009,2024-12-16,Sports,5,84.68,267.81,Mumbai,Net Banking
CUST-0543,ORD-318568,2024-12-24,Sports,3,118.76,362.78,Bangalore,Net Banking
CUST-0544,ORD-917430,2024-12-08,Electronics,2,461.94,854.55,Bangalore,COD
CUST-0544,ORD-935469,2024-11-25,Home & Kitchen,5,230.97,1074.51,Hyderabad,UPI
CUST-0544,ORD-445074,2024-10-29,Home & Kitchen,2,923.88,800.54,Bangalore,Debit Card
CUST-0544,ORD-420289,2024-11-23,Clothing,2,307.96,1168.38,Bangalore,Debit Card
CUST-0544,ORD-808210,2024-10-21,Beauty,2,307.96,735.34,Delhi,Debit Card
CUST-0544,ORD-551948,2024-08-30,Beauty,5,461.94,755.74,Mumbai,Credit Card
CUST-0544,ORD-714500,2024-11-02,Sports,2,230.97,883.38,Pune,UPI
CUST-0544,ORD-837682,2024-09-22,Beauty,5,461.94,1116.9,Bangalore,Debit Card
CUST-0544,ORD-145514,2024-07-09,Beauty,5,230.97,1105.76,Bangalore,Debit Card
CUST-0544,ORD-351241,2024-06-20,Electronics,1,461.94,868.75,Delhi,Net Banking
CUST-0545,ORD-650003,2024-08-14,Books,2,97.84,211.01,Bangalore,Credit Card
CUST-0545,ORD-862681,2024-07-25,Books,4,73.38,311.44,Chennai,UPI
CUST-0545,ORD-811835,2024-07-11,Beauty,1,97.84,360.58,Bangalore,UPI
CUST-0545,ORD-856434,2024-07-06,Clothing,2,146.76,364.26,Bangalore,Credit Card
CUST-0545,ORD-306349,2024-06-19,Books,1,97.84,261.61,Bangalore,Net Banking
CUST-0545,ORD-422613,2024-06-25,Sports,5,146.76,303.86,Chennai,Debit Card
CUST-0546,ORD-954739,2024-09-05,Sports,4,87.79,234.46,Pune,UPI
CUST-0546,ORD-705802,2024-08-28,Clothing,3,87.79,315.95,Bangalore,Net Banking
CUST-0546,ORD-444276,2024-08-22,Clothing,1,131.68,325.54,Mumbai,Debit Card
CUST-0546,ORD-618877,2024-07-07,Beauty,2,131.68,287.5,Bangalore,UPI
CUST-0547,ORD-206034,2024-06-18,Home & Kitchen,2,140.03,222.0,Hyderabad,Net Banking
CUST-0547,ORD-320228,2024-06-03,Electronics,5,70.01,277.06,Mumbai,UPI
CUST-0548,ORD-101277,2024-12-28,Electronics,5,228.92,297.29,Chennai,Credit Card
CUST-0549,ORD-435472,2024-11-18,Books,1,295.69,795.78,Mumbai,UPI
CUST-0549,ORD-136533,2024-11-01,Books,3,221.77,1054.53,Hyderabad,Credit Card
CUST-0549,ORD-882129,2024-10-01,Books,1,295.69,710.0,Pune,Net Banking
CUST-0549,ORD-765634,2024-10-19,Home & Kitchen,4,887.06,1137.62,Pune,UPI
CUST-0549,ORD-928096,2024-10-01,Home & Kitchen,2,443.53,696.06,Chennai,UPI
CUST-0549,ORD-181802,2024-08-25,Home & Kitchen,3,887.06,975.26,Bangalore,UPI
CUST-0549,ORD-255089,2024-07-27,Electronics,5,221.77,1131.4,Pune,Net Banking
CUST-0550,ORD-898804,2024-12-14,Beauty,5,66.28,164.15,Hyderabad,Debit Card
CUST-0551,ORD-794271,2024-12-07,Home & Kitchen,2,391.89,664.8,Pune,Credit Card
CUST-0551,ORD-401457,2024-12-02,Home & Kitchen,5,783.79,562.3,Delhi,UPI
CUST-0551,ORD-106312,2024-11-25,Electronics,5,391.89,958.33,Hyderabad,Debit Card
CUST-0551,ORD-214773,2024-11-07,Home & Kitchen,1,195.95,590.11,Bangalore,Debit Card
CUST-0551,ORD-115581,2024-10-28,Home & Kitchen,1,261.26,826.56,Bangalore,Credit Card
CUST-0551,ORD-127498,2024-09-08,Books,2,261.26,938.07,Delhi,Net Banking
CUST-0551,ORD-501889,2024-10-20,Beauty,1,783.79,553.43,Hyderabad,Credit Card
CUST-0551,ORD-809383,2024-08-10,Home & Kitchen,1,261.26,553.73,Chennai,COD
CUST-0551,ORD-465670,2024-06-22,Beauty,2,391.89,571.25,Bangalore,Net Banking
CUST-0551,ORD-930210,2024-08-21,Books,2,195.95,693.97,Mumbai,Net Banking
CUST-0551,ORD-620003,2024-08-09,Electronics,1,261.26,566.47,Mumbai,Credit Card
CUST-0551,ORD-995760,2024-08-08,Electronics,1,783.79,691.81,Mumbai,Net Banking
CUST-0552,ORD-224987,2024-12-03,Electronics,1,54.18,166.04,Bangalore,Debit Card
CUST-0553,ORD-552498,2024-12-13,Books,1,745.2,873.53,Pune,UPI
CUST-0553,ORD-843626,2024-11-23,Electronics,3,372.6,600.28,Mumbai,UPI
CUST-0553,ORD-476652,2024-11-03,Beauty,1,745.2,639.41,Mumbai,Debit Card
CUST-0553,ORD-368731,2024-10-29,Home & Kitchen,2,186.3,549.43,Delhi,Debit Card
CUST-0553,ORD-149954,2024-09-24,Electronics,1,248.4,561.68,Mumbai,Credit Card
CUST-0553,ORD-506460,2024-09-04,Home & Kitchen,3,745.2,703.37,Delhi,UPI
CUST-0553,ORD-193549,2024-10-02,Electronics,4,372.6,950.14,Delhi,UPI
CUST-0553,ORD-688878,2024-08-30,Home & Kitchen,4,745.2,956.74,Delhi,UPI
CUST-0554,ORD-719786,2024-08-11,Clothing,4,136.09,195.68,Bangalore,COD
CUST-0554,ORD-544965,2024-08-05,Clothing,2,272.18,227.15,Bangalore,UPI
CUST-0554,ORD-722211,2024-07-08,Home & Kitchen,5,272.18,347.94,Pune,Credit Card
CUST-0554,ORD-274298,2024-07-09,Sports,2,90.73,220.92,Mumbai,UPI
CUST-0554,ORD-397832,2024-07-18,Electronics,2,136.09,330.72,Hyderabad,Net Banking
CUST-0554,ORD-203064,2024-07-02,Clothing,2,68.04,277.05,Bangalore,Net Banking
CUST-0555,ORD-704650,2024-01-03,Electronics,3,61.21,211.36,Mumbai,Debit Card
CUST-0555,ORD-872744,2023-12-15,Home & Kitchen,2,61.21,205.36,Hyderabad,Debit Card
CUST-0556,ORD-580418,2024-03-31,Sports,1,31.63,69.54,Bangalore,Net Banking
CUST-0556,ORD-315727,2024-03-14,Clothing,3,63.26,54.52,Mumbai,UPI
CUST-0556,ORD-187609,2024-03-15,Sports,4,21.09,46.47,Chennai,COD
CUST-0557,ORD-983885,2024-08-21,Home & Kitchen,5,234.12,500.47,Mumbai,Debit Card
CUST-0557,ORD-360736,2024-08-10,Electronics,4,117.06,492.28,Pune,Debit Card
CUST-0557,ORD-560893,2024-07-06,Clothing,2,234.12,497.53,Bangalore,Credit Card
CUST-0558,ORD-485776,2024-12-09,Sports,1,110.54,446.34,Hyderabad,UPI
CUST-0559,ORD-788221,2024-05-03,Sports,5,88.26,206.23,Delhi,Credit Card
CUST-0559,ORD-811450,2024-04-15,Electronics,4,264.77,254.15,Hyderabad,UPI
CUST-0559,ORD-159138,2024-04-07,Electronics,1,264.77,248.88,Mumbai,UPI
CUST-0560,ORD-651586,2024-12-10,Sports,5,92.45,232.49,Bangalore,Credit Card
CUST-0561,ORD-363098,2024-11-22,Books,1,597.46,1435.21,Chennai,UPI
CUST-0561,ORD-209538,2024-11-11,Electronics,1,298.73,1135.83,Bangalore,UPI
CUST-0561,ORD-441292,2024-11-08,Clothing,2,597.46,1552.26,Delhi,UPI
CUST-0561,ORD-571234,2024-11-04,Electronics,5,597.46,1408.7,Delhi,Debit Card
CUST-0561,ORD-649052,2024-10-25,Beauty,3,298.73,1387.06,Chennai,Debit Card
CUST-0561,ORD-490507,2024-09-03,Books,2,298.73,1233.24,Mumbai,UPI
CUST-0561,ORD-953365,2024-09-29,Sports,4,398.31,1279.84,Chennai,Credit Card
CUST-0561,ORD-422375,2024-07-05,Electronics,4,1194.92,1145.25,Hyderabad,UPI
CUST-0561,ORD-348005,2024-05-14,Books,5,298.73,1434.59,Bangalore,Debit Card
CUST-0562,ORD-667816,2024-12-25,Electronics,3,2811.66,2823.86,Bangalore,UPI
CUST-0562,ORD-786161,2024-12-09,Sports,2,2811.66,2492.06,Chennai,Net Banking
CUST-0562,ORD-845768,2024-11-07,Home & Kitchen,2,2811.66,2685.62,Delhi,COD
CUST-0562,ORD-778669,2024-10-29,Clothing,5,2811.66,3596.24,Hyderabad,UPI
CUST-0562,ORD-651481,2024-11-03,Electronics,3,2811.66,3394.17,Chennai,UPI
CUST-0562,ORD-922871,2024-10-31,Electronics,3,2811.66,2997.29,Delhi,COD
CUST-0562,ORD-337684,2024-11-19,Books,2,702.92,3168.27,Mumbai,UPI
CUST-0562,ORD-154185,2024-09-11,Electronics,1,702.92,3524.08,Chennai,Credit Card
CUST-0562,ORD-530782,2024-09-04,Books,3,2811.66,2613.19,Bangalore,Net Banking
CUST-0562,ORD-485954,2024-07-16,Electronics,2,2811.66,3360.14,Pune,Debit Card
CUST-0562,ORD-108364,2024-05-09,Home & Kitchen,5,702.92,3497.87,Bangalore,UPI
CUST-0562,ORD-886044,2024-09-06,Beauty,1,2811.66,3552.31,Hyderabad,Net Banking
CUST-0562,ORD-251140,2024-05-23,Home & Kitchen,2,1405.83,2414.7,Pune,UPI
CUST-0562,ORD-706058,2024-03-01,Books,3,702.92,2051.78,Mumbai,Net Banking
CUST-0562,ORD-534768,2024-10-02,Beauty,3,702.92,2392.92,Hyderabad,UPI
CUST-0562,ORD-336904,2024-02-29,Clothing,2,2811.66,2285.04,Hyderabad,UPI
CUST-0562,ORD-370754,2024-05-31,Electronics,3,702.92,3244.11,Delhi,UPI
CUST-0562,ORD-186752,2024-07-08,Books,4,2811.66,3319.99,Pune,Credit Card
CUST-0562,ORD-761053,2024-08-21,Home & Kitchen,4,702.92,2374.29,Delhi,UPI
CUST-0562,ORD-540729,2024-05-30,Beauty,3,702.92,3650.95,Hyderabad,UPI
CUST-0562,ORD-936723,2023-09-02,Clothing,1,702.92,2143.38,Delhi,Debit Card
CUST-0562,ORD-770913,2024-04-17,Electronics,5,2811.66,3240.75,Pune,Debit Card
CUST-0562,ORD-592409,2024-07-02,Books,5,702.92,3048.71,Pune,Credit Card
CUST-0562,ORD-381785,2024-05-09,Clothing,4,2811.66,2449.4,Bangalore,COD
CUST-0562,ORD-676031,2023-08-09,Home & Kitchen,3,937.22,2849.79,Delhi,UPI
CUST-0563,ORD-141175,2024-01-28,Clothing,1,69.93,344.31,Bangalore,UPI
CUST-0564,ORD-481417,2024-09-29,Beauty,4,195.49,575.84,Bangalore,Debit Card
CUST-0564,ORD-649522,2024-09-07,Electronics,3,260.66,729.45,Pune,Debit Card
CUST-0564,ORD-491116,2024-09-13,Electronics,3,260.66,667.56,Bangalore,UPI
CUST-0564,ORD-999823,2024-08-15,Clothing,5,260.66,637.3,Mumbai,Credit Card
CUST-0564,ORD-280469,2024-09-09,Beauty,3,195.49,625.28,Mumbai,UPI
CUST-0565,ORD-974683,2024-12-02,Sports,1,205.81,524.07,Chennai,COD
CUST-0565,ORD-805980,2024-11-17,Books,4,617.42,538.65,Bangalore,Credit Card
CUST-0565,ORD-780891,2024-11-06,Clothing,5,205.81,681.87,Delhi,Debit Card
CUST-0565,ORD-924339,2024-11-05,Books,4,617.42,708.58,Pune,COD
CUST-0565,ORD-729503,2024-09-21,Electronics,3,308.71,704.76,Hyderabad,Credit Card
CUST-0565,ORD-900460,2024-10-08,Sports,3,617.42,470.08,Hyderabad,UPI
CUST-0566,ORD-392202,2024-12-10,Home & Kitchen,2,1089.42,1264.52,Delhi,Credit Card
CUST-0566,ORD-455580,2024-12-03,Electronics,3,544.71,1339.9,Mumbai,UPI
CUST-0566,ORD-749069,2024-10-25,Clothing,1,363.14,1306.47,Mumbai,Debit Card
CUST-0566,ORD-560043,2024-11-13,Sports,3,544.71,868.27,Chennai,UPI
CUST-0566,ORD-380746,2024-09-05,Clothing,4,272.36,1190.63,Bangalore,UPI
CUST-0566,ORD-949845,2024-10-01,Books,2,1089.42,1341.2,Delhi,Debit Card
CUST-0566,ORD-969424,2024-07-19,Electronics,3,544.71,859.6,Mumbai,UPI
CUST-0566,ORD-709852,2024-07-30,Sports,5,544.71,1239.54,Mumbai,Credit Card
CUST-0566,ORD-539510,2024-08-28,Home & Kitchen,2,1089.42,855.1,Delhi,Net Banking
CUST-0566,ORD-791568,2024-06-04,Beauty,2,1089.42,1166.13,Mumbai,Credit Card
CUST-0566,ORD-541968,2024-10-11,Home & Kitchen,4,363.14,1280.38,Delhi,UPI
CUST-0566,ORD-811894,2024-07-31,Electronics,5,363.14,798.84,Chennai,COD
CUST-0567,ORD-324363,2024-12-21,Home & Kitchen,4,52.43,111.96,Chennai,Credit Card
CUST-0567,ORD-554329,2024-12-07,Books,3,78.65,195.34,Delhi,Credit Card
CUST-0568,ORD-456783,2024-12-25,Home & Kitchen,2,468.08,1152.32,Pune,UPI
CUST-0568,ORD-565280,2024-12-17,Books,3,1404.23,1466.38,Pune,Credit Card
CUST-0568,ORD-680406,2024-12-15,Home & Kitchen,1,702.12,1326.66,Chennai,Net Banking
CUST-0568,ORD-806387,2024-12-07,Books,1,702.12,1499.33,Delhi,UPI
CUST-0568,ORD-882332,2024-09-28,Books,2,1404.23,1350.98,Hyderabad,Debit Card
CUST-0568,ORD-604288,2024-10-21,Clothing,4,468.08,1043.87,Pune,Net Banking
CUST-0568,ORD-139150,2024-10-20,Home & Kitchen,1,468.08,1407.34,Hyderabad,UPI
CUST-0568,ORD-499635,2024-07-17,Books,3,351.06,1188.55,Delhi,UPI
CUST-0568,ORD-456832,2024-08-03,Electronics,4,468.08,1811.15,Hyderabad,Credit Card
CUST-0568,ORD-256016,2024-05-23,Clothing,3,351.06,1622.58,Hyderabad,COD
CUST-0568,ORD-421312,2024-05-29,Home & Kitchen,3,1404.23,1787.47,Bangalore,Credit Card
CUST-0568,ORD-911822,2024-04-16,Beauty,5,351.06,1557.69,Mumbai,Net Banking
CUST-0568,ORD-273178,2024-04-17,Electronics,5,351.06,1069.79,Delhi,Credit Card
CUST-0568,ORD-748276,2024-03-01,Clothing,2,1404.23,1492.95,Bangalore,Debit Card
CUST-0568,ORD-517034,2024-02-21,Electronics,5,702.12,1173.62,Hyderabad,UPI
CUST-0568,ORD-829228,2024-04-14,Beauty,4,468.08,1140.72,Pune,Credit Card
CUST-0568,ORD-764042,2024-09-20,Sports,2,1404.23,1301.5,Mumbai,UPI
CUST-0568,ORD-244144,2024-02-23,Books,4,468.08,1443.04,Mumbai,Credit Card
CUST-0568,ORD-382013,2024-06-10,Home & Kitchen,5,702.12,1538.47,Pune,Debit Card
CUST-0568,ORD-416243,2024-09-21,Beauty,1,351.06,1555.46,Pune,Debit Card
CUST-0568,ORD-601075,2023-12-11,Electronics,3,702.12,1197.4,Bangalore,UPI
CUST-0568,ORD-984618,2024-02-14,Home & Kitchen,4,702.12,1522.73,Pune,Net Banking
CUST-0569,ORD-269138,2024-12-09,Beauty,1,255.35,644.41,Pune,COD
CUST-0569,ORD-487895,2024-11-18,Clothing,2,191.51,869.94,Mumbai,Credit Card
CUST-0569,ORD-562842,2024-11-11,Electronics,5,191.51,874.48,Delhi,COD
CUST-0569,ORD-639154,2024-09-28,Clothing,3,766.06,972.44,Pune,Credit Card
CUST-0569,ORD-548894,2024-09-08,Clothing,3,191.51,863.79,Mumbai,Net Banking
CUST-0569,ORD-961266,2024-09-10,Home & Kitchen,4,766.06,693.39,Mumbai,Debit Card
CUST-0570,ORD-577438,2024-12-18,Electronics,2,727.25,3342.23,Delhi,UPI
CUST-0570,ORD-736255,2024-11-27,Electronics,5,2909.0,2313.02,Mumbai,Credit Card
CUST-0570,ORD-604232,2024-11-08,Home & Kitchen,5,969.67,3623.46,Hyderabad,Debit Card
CUST-0570,ORD-326313,2024-10-22,Clothing,3,2909.0,2281.3,Mumbai,Credit Card
CUST-0570,ORD-857414,2024-10-27,Clothing,4,969.67,2705.26,Bangalore,Credit Card
CUST-0570,ORD-700354,2024-11-03,Clothing,1,1454.5,2633.69,Hyderabad,COD
CUST-0570,ORD-286812,2024-10-19,Sports,2,1454.5,3416.11,Pune,UPI
CUST-0570,ORD-345257,2024-09-18,Beauty,5,1454.5,3680.19,Hyderabad,Debit Card
CUST-0570,ORD-846931,2024-09-21,Electronics,2,727.25,3561.21,Mumbai,Credit Card
CUST-0570,ORD-300853,2024-10-25,Electronics,1,1454.5,2038.98,Chennai,Credit Card
CUST-0570,ORD-466199,2024-04-22,Clothing,4,969.67,3593.55,Delhi,COD
CUST-0570,ORD-276954,2024-04-09,Beauty,1,1454.5,2487.42,Chennai,UPI
CUST-0570,ORD-223479,2024-08-20,Sports,2,2909.0,3759.62,Bangalore,UPI
CUST-0570,ORD-118806,2024-03-07,Clothing,3,1454.5,2661.55,Mumbai,Credit Card
CUST-0570,ORD-684300,2024-06-05,Home & Kitchen,5,1454.5,3344.07,Delhi,Net Banking
CUST-0570,ORD-893118,2024-01-23,Sports,5,2909.0,2273.65,Pune,Debit Card
CUST-0570,ORD-469624,2023-12-16,Electronics,3,2909.0,2474.25,Mumbai,Credit Card
CUST-0570,ORD-683094,2024-02-16,Home & Kitchen,1,1454.5,3278.0,Mumbai,Net Banking
CUST-0570,ORD-252300,2024-03-05,Electronics,1,969.67,2653.27,Delhi,UPI
CUST-0570,ORD-520533,2024-05-04,Home & Kitchen,3,2909.0,2172.7,Chennai,UPI
CUST-0570,ORD-306101,2024-09-09,Books,5,1454.5,3771.35,Delhi,COD
CUST-0571,ORD-451123,2024-11-18,Books,2,210.77,313.36,Mumbai,UPI
CUST-0571,ORD-584409,2024-11-12,Home & Kitchen,3,421.54,381.24,Mumbai,Credit Card
CUST-0571,ORD-320660,2024-10-07,Electronics,1,105.38,435.23,Delhi,Credit Card
CUST-0571,ORD-653681,2024-10-01,Books,3,421.54,483.36,Pune,UPI
CUST-0571,ORD-846668,2024-08-22,Electronics,5,210.77,300.84,Delhi,Credit Card
CUST-0571,ORD-221788,2024-09-09,Electronics,3,210.77,479.01,Hyderabad,Net Banking
CUST-0571,ORD-213235,2024-08-20,Sports,4,210.77,475.07,Bangalore,UPI
CUST-0571,ORD-530859,2024-10-14,Electronics,1,210.77,296.33,Mumbai,UPI
CUST-0571,ORD-443166,2024-09-23,Home & Kitchen,4,421.54,488.28,Pune,Debit Card
CUST-0571,ORD-538516,2024-08-11,Beauty,1,210.77,494.96,Bangalore,Credit Card
CUST-0571,ORD-770385,2024-08-20,Clothing,1,421.54,450.69,Mumbai,UPI
CUST-0571,ORD-166479,2024-05-26,Sports,3,421.54,390.28,Mumbai,UPI
CUST-0571,ORD-283660,2024-08-02,Home & Kitchen,4,105.38,381.37,Delhi,UPI
CUST-0572,ORD-501275,2024-12-22,Electronics,1,218.51,448.89,Pune,Credit Card
CUST-0573,ORD-477375,2024-12-04,Home & Kitchen,3,364.26,850.47,Delhi,UPI
CUST-0573,ORD-167742,2024-11-27,Home & Kitchen,1,728.51,887.25,Delhi,Debit Card
CUST-0573,ORD-866057,2024-11-24,Sports,2,242.84,629.35,Bangalore,Debit Card
CUST-0573,ORD-852637,2024-10-14,Electronics,5,364.26,676.77,Bangalore,Debit Card
CUST-0573,ORD-171178,2024-09-07,Clothing,2,242.84,656.89,Chennai,UPI
CUST-0573,ORD-398539,2024-08-26,Books,5,182.13,529.96,Delhi,Debit Card
CUST-0573,ORD-200635,2024-10-17,Books,3,242.84,885.08,Mumbai,Credit Card
CUST-0573,ORD-106629,2024-09-25,Clothing,5,364.26,842.18,Pune,Debit Card
CUST-0573,ORD-528164,2024-07-13,Home & Kitchen,5,364.26,735.51,Bangalore,UPI
CUST-0573,ORD-775780,2024-09-05,Home & Kitchen,4,728.51,821.09,Hyderabad,UPI
CUST-0574,ORD-518443,2024-12-02,Clothing,1,227.66,639.38,Chennai,Credit Card
CUST-0574,ORD-934302,2024-11-25,Clothing,4,303.55,727.71,Pune,COD
CUST-0574,ORD-955849,2024-11-04,Electronics,2,303.55,878.45,Delhi,COD
CUST-0574,ORD-379034,2024-09-21,Home & Kitchen,1,910.66,1113.69,Bangalore,Debit Card
CUST-0574,ORD-364104,2024-10-03,Home & Kitchen,2,455.33,646.48,Mumbai,Net Banking
CUST-0574,ORD-524579,2024-08-14,Home & Kitchen,5,303.55,795.28,Bangalore,Credit Card
CUST-0574,ORD-344589,2024-08-16,Books,3,227.66,672.0,Delhi,UPI
